TargetID	Code	EmpiricalFormula	ChargeState	MonomassTheor	MZTheor	ElutionTimeTheor	MonoMassObs	MZObs	ElutionTimeObs	ChromPeaksWithinTolerance	Scan	Abundance	IsoFitScore	InterferenceScore	ScanNum	FragmentCharge	ParentCharge	CorrelationScore	IsIntact	IsAntiCorrelated	Name	FragmentArea	ParentArea	Fragment_LM_R2	FragmentStart	FragmentStop	ParentStart	ParentStop	FragmentError	ParentError	GlobalChargeStateMin	GlobalChargeStateMax	GlobalAggregateAbundance	GlobalIntactCount	GlobalFutureTargetsCount	GlobalResult	ParentOrChild	FinalDecision	AverageMonoMass	PPM	Type	IsoFit	InterferenceValue	ChargeStateCorrelation	MixingFraction	DH	C13	Penalty	Iso_0	Iso_1	Iso_2	Iso_3	Iso_4	Iso_5	Iso_6	Penalty	Iso_0	Iso_1	Iso_2	Iso_3	Iso_4	Iso_5	Iso_6	TheoryIso_0	TheoryIso_1	TheoryIso_2	TheoryIso_3	TheoryIso_4	TheoryIso_5	TheoryIso_6	TheoryIso_7	Zero	H12	H13	H14	H15	Zero	D12	D13	D14	C12	C13	C14	C15
705010100	7-5-1-1-0	C99H166N6O73	2	2606.94616677959	1304.48035985657	0.19107	2606.95495798283	1304.48475548142	94.23907	0	1758	13765.61	0	0	1758	2	0	0	False	False		0	0	0.937431403806756	0	0	0	0	NoError	NoError	2	2	245624	0	0	True	NotKnown	NonValidatedHit	2606.95495798283	3.37222277638921	Target	0.0631235784910117	0	0	0.448000013828278	0.81159424828121	1	0	6292.83	13765.61	11414.91	7460.959	2870.312	0	0	0	0.4571414	1	0.8292336	0.5419999	0.2085133	0	0	0	0.5076842	1	0.8884012	0.5473312	0.2638973	0	0	0	0.4571414	0.4571414	0	0	0	0.5428586	0.8292336	0.5419999	1	1	0	0
705010200	7-5-1-2-0	C110H183N7O81	2	2898.04158330893	1450.02806812124	0.19107	2898.03779922262	1450.02617610131	94.93753	0	1772	2078.062	0	0	1772	2	0	0	False	False		0	0	0.87483788819037	0	0	0	0	NoError	NoError	2	2	36028	0	0	True	NotKnown	NonValidatedHit	2898.03779922262	-1.30573913655186	Target	0.0267626561877869	0	0	0.75	3	1	0	443.0758	2078.062	2262.553	1735.108	0	0	0	0	0.19583	0.9184589	1	0.7668806	0	0	0	0	0.2063061	0.884603	1	0.723446	0	0	0	0	0.19583	0.19583	0	0	0	0.722629	1	0.7668806	1	1	0	0
706000100	7-6-0-1-0	C101H169N7O74	3	2663.96763050522	1332.99109171938	0.19107	2663.96370563398	888.995178367994	61.0938516666667	0	1142	9865.038	0	0	1142	3	0	0	False	False		0	0	0.960621422031381	0	0	0	0	NoError	NoError	3	3	125711	0	0	True	NotKnown	NonValidatedHit	2663.96370563398	-1.47331791520149	Target	0.0376706474499677	0	0	0.361000001430511	0.564945230420457	1	1128.431	5897.881	9865.038	9191.082	4886.686	2605.661	922.0688	212.0742	0.1143869	0.5978569	1	0.9316823	0.4953539	0.2641309	0.09346835	0.02149755	0	0.5715412	1	0.8643064	0.5264344	0.2530251	0.1020652	0.03582817	0	0.5978569	0.5978569	0	0	0	0.4021431	0.9316823	0.4953539	1	1	0	0
706000200	7-6-0-2-0	C112H186N8O82	3	2955.06304703455	1478.53879998405	0.19107	2955.05152317468	986.024450881561	79.6972116666667	0	1487	30867.37	0	0	1487	3	0	0	False	False		0	0	0.961610156409157	0	0	0	0	NoError	NoError	3	3	440201	0	0	True	NotKnown	NonValidatedHit	2955.05152317468	-3.89970017123195	Target	0.0942136464849721	0	0	0.570999979972839	1.33100222218332	1	0	11937.04	30867.37	33948.29	21712.29	9627.86	4519.279	0	0	0.3516243	0.9092469	1	0.6395695	0.2836037	0.1331224	0	0	0.361065	0.9551597	1	0.7013142	0.379157	0.1697762	0	0	0.3516243	0.3516243	0	0	0	0.5576227	1	0.6395695	1	1	0	0
706000200	7-6-0-2-0	C112H186N8O82	2	2955.06304703455	1478.53879998405	0.19107	2955.05653738033	1478.53554518017	90.3738933333333	0	1687	37674.18	0	0	1687	2	0	0	False	False		0	0	0.986673273034638	0	0	0	0	NoError	NoError	2	2	490871	0	0	True	NotKnown	NonValidatedHit	2955.05653738033	-2.20288167055444	Target	0.0397465786108628	0	0	0.537999987602234	1.16450210641777	1	818.3835	14161.37	37674.18	37345.77	27997.2	12166.86	5848.013	1666.226	0.02172267	0.3758906	1	0.991283	0.7431403	0.3229495	0.155226	0.04422726	0	0.3920434	0.9718345	1	0.6948961	0.3735303	0.166584	0.06418315	0	0.3758906	0.3758906	0	0	0	0.6241094	0.991283	0.7431403	1	1	0	0
706000200	7-6-0-2-0	C112H186N8O82	3	2955.06304703455	1478.53879998405	0.19107	2955.05678076188	986.026203410626	94.1853766666667	0	1758	2975.442	0	0	1758	3	0	0	False	False		0	0	0.960804255769318	0	0	0	0	NoError	NoError	3	3	34976	0	0	True	NotKnown	NonValidatedHit	2955.05678076188	-2.12052080717439	Target	0.0857249173436564	0	0	0.375	0.6	1	0	1689.774	2975.442	3263.919	1894.874	967.6513	0	0	0	0.5177132	0.9116162	1	0.5805517	0.2964691	0	0	0	0.5223588	1	0.9448218	0.6250731	0.3253208	0	0	0	0.5177132	0.5177132	0	0	0	0.393903	1	0.5805517	1	1	0	0
706010200	7-6-1-2-0	C118H196N8O86	3	3101.12095584345	1551.5677543885	0.19107	3101.1132588989	1034.71169612297	111.121658333333	0	2073	9090.459	0	0	2073	3	0	0	False	False		0	0	0.957743412879909	0	0	0	0	NoError	NoError	3	3	119775	0	0	True	NotKnown	NonValidatedHit	3101.1132588989	-2.48198785608782	Target	0.0445542580633778	0	0	0.347000002861023	0.531393574856588	1	0	4832.186	9090.459	9062.956	6295.745	2547.188	1486.262	0	0	0.5315668	1	0.9969745	0.6925662	0.2802045	0.1634969	0	0	0.5222945	1	0.9691395	0.6601225	0.3543702	0.1593505	0	0	0.5315668	0.5315668	0	0	0	0.4684332	0.9969745	0.6925662	1	1	0	0
707060000	7-7-6-0-0	C134H225N7O95	3	3452.2990393638	1727.15679614867	0.19107	3452.29526057351	1151.77236334784	73.6857066666667	0	1376	3011.399	0	0	1376	3	0	0	False	False		0	0	0.966775998313235	0	0	0	0	NoError	NoError	3	3	41103	0	0	True	NotKnown	NonValidatedHit	3452.29526057351	-1.09457212315683	Target	0.044779634432445	0	0	0	-1	1	2414.216	2069.561	3011.399	2539.181	1702.276	0	0	0	0.8016923	0.6872422	1	0.8431898	0.5652773	0	0	0	0	0.6395918	1	0.8972031	0.5886219	0	0	0	0	0.6872422	0.6872422	0	0	0	0.3127578	0.8431898	0.5652773	1	1	0	0
902000000	9-2-0-0-0	C70H120N2O56	2	1884.66037070024	943.337461816888	0.19107	1884.65488624818	943.33471961409	43.74572	0	818	27959.59	0	0	818	2	0	0	False	False		0	0	0.973441371875925	0	0	0	0	NoError	NoError	1	2	415500	0	0	True	NotKnown	NonValidatedHit	1884.6566223503	-1.98887289701113	Target	0.0553177554668466	0	0.673634252823332	0	-1	0.811042	0	1175.612	964.0117	438.627	0	0	0	0	0	1	0.8200082	0.3731052	0	0	0	0	0	1	0.811042	0.4364239	0	0	0	0	0	1	0.811042	0	0	0	0.008966267	0.3731052	0	1	0.811042	0	0
1002010000	10-2-1-0-0	C82H140N2O65	2	2192.77110294036	1097.39282793695	0.19107	2192.76804557466	1097.39129927733	74.8664233333333	0	1397	11708.09	0	0	1397	2	0	0	False	False		0	0	0.874636905906876	0	0	0	0	NoError	NoError	2	2	193307	0	0	True	NotKnown	NonValidatedHit	2192.76804557466	-1.39429313540753	Target	0.0280237886417223	0	0	0.418999999761581	0.721170395162893	0.9487261	2200.225	11708.09	18969.88	14725.92	8539.072	0	0	0	0.1159852	0.6171937	1	0.7762789	0.4501383	0	0	0	0	0.5988395	1	0.7538795	0.4044155	0	0	0	0	0.6171937	0.5855477	0	0	0	0.4144523	0.7762789	0.4501383	1	0.9487261	0	0
